# qx qy qz distance label
  0.27564103   0.27564103   0.72435897   3.84763809 
  0.26923077   0.26923077   0.73076923   3.85874098 
  0.26282051   0.26282051   0.73717949   3.86984387 
  0.25641026   0.25641026   0.74358974   3.88094676 
  0.25000000   0.25000000   0.75000000   3.89204965 U
  0.25000000   0.25000000   0.75000000   3.89204965 U
  0.25641026   0.25000000   0.75000000   3.89845991 
  0.26282051   0.25000000   0.75000000   3.90487016 
  0.26923077   0.25000000   0.75000000   3.91128042 
  0.27564103   0.25000000   0.75000000   3.91769068 
  0.28205128   0.25000000   0.75000000   3.92410093 
  0.28846154   0.25000000   0.75000000   3.93051119 
  0.29487179   0.25000000   0.75000000   3.93692145 
  0.30128205   0.25000000   0.75000000   3.94333170 
  0.30769231   0.25000000   0.75000000   3.94974196 
  0.31410256   0.25000000   0.75000000   3.95615221 
  0.32051282   0.25000000   0.75000000   3.96256247 
  0.32692308   0.25000000   0.75000000   3.96897273 
  0.33333333   0.25000000   0.75000000   3.97538298 
  0.33974359   0.25000000   0.75000000   3.98179324 
  0.34615385   0.25000000   0.75000000   3.98820350 
  0.35256410   0.25000000   0.75000000   3.99461375 
  0.35897436   0.25000000   0.75000000   4.00102401 
  0.36538462   0.25000000   0.75000000   4.00743427 
  0.37179487   0.25000000   0.75000000   4.01384452 
  0.37820513   0.25000000   0.75000000   4.02025478 
  0.38461538   0.25000000   0.75000000   4.02666504 
  0.39102564   0.25000000   0.75000000   4.03307529 
  0.39743590   0.25000000   0.75000000   4.03948555 
  0.40384615   0.25000000   0.75000000   4.04589580 
  0.41025641   0.25000000   0.75000000   4.05230606 
  0.41666667   0.25000000   0.75000000   4.05871632 
  0.42307692   0.25000000   0.75000000   4.06512657 
  0.42948718   0.25000000   0.75000000   4.07153683 
  0.43589744   0.25000000   0.75000000   4.07794709 
  0.44230769   0.25000000   0.75000000   4.08435734 
  0.44871795   0.25000000   0.75000000   4.09076760 
  0.45512821   0.25000000   0.75000000   4.09717786 
  0.46153846   0.25000000   0.75000000   4.10358811 
  0.46794872   0.25000000   0.75000000   4.10999837 
  0.47435897   0.25000000   0.75000000   4.11640863 
  0.48076923   0.25000000   0.75000000   4.12281888 
  0.48717949   0.25000000   0.75000000   4.12922914 
  0.49358974   0.25000000   0.75000000   4.13563939 
  0.50000000   0.25000000   0.75000000   4.14204965 W
